Local_time,Unit,RunNumber,StartTime,MWSEL
2026-10-01 00:09:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.35
2026-10-01 00:10:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.83
2026-10-01 00:11:00+00:00,U1,10,2026-10-01 00:00:00+00:00,16.71
2026-10-01 00:12:00+00:00,U1,10,2026-10-01 00:00:00+00:00,19.7
2026-10-01 00:13:00+00:00,U1,10,2026-10-01 00:00:00+00:00,19.8
2026-10-01 00:14:00+00:00,U1,10,2026-10-01 00:00:00+00:00,22.25
2026-10-01 00:15:00+00:00,U1,10,2026-10-01 00:00:00+00:00,19.02
2026-10-01 00:16:00+00:00,U1,10,2026-10-01 00:00:00+00:00,16.65
2026-10-01 00:17:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.3
2026-10-01 00:18:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.11
2026-10-01 00:19:00+00:00,U1,10,2026-10-01 00:00:00+00:00,12.58
2026-10-01 00:20:00+00:00,U1,10,2026-10-01 00:00:00+00:00,9.47
2026-10-01 00:21:00+00:00,U1,10,2026-10-01 00:00:00+00:00,8.3
2026-10-01 00:22:00+00:00,U1,10,2026-10-01 00:00:00+00:00,5.35
2026-10-01 00:23:00+00:00,U1,10,2026-10-01 00:00:00+00:00,2.96
2026-10-01 00:24:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.75
2026-10-01 00:25:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.61
2026-10-01 00:26:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.03
2026-10-01 00:27:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.14
2026-10-01 00:28:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 00:29:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.01
2026-10-01 00:30:00+00:00,U1,10,2026-10-01 00:00:00+00:00,1.19
2026-10-01 00:31:00+00:00,U1,10,2026-10-01 00:00:00+00:00,5.74
2026-10-01 00:32:00+00:00,U1,10,2026-10-01 00:00:00+00:00,5.72
2026-10-01 00:33:00+00:00,U1,10,2026-10-01 00:00:00+00:00,7.02
2026-10-01 00:34:00+00:00,U1,10,2026-10-01 00:00:00+00:00,9.79
2026-10-01 00:35:00+00:00,U1,10,2026-10-01 00:00:00+00:00,11.36
2026-10-01 00:36:00+00:00,U1,10,2026-10-01 00:00:00+00:00,16.04
2026-10-01 00:37:00+00:00,U1,10,2026-10-01 00:00:00+00:00,21.04
2026-10-01 00:38:00+00:00,U1,10,2026-10-01 00:00:00+00:00,25.61
2026-10-01 00:39:00+00:00,U1,10,2026-10-01 00:00:00+00:00,29.35
2026-10-01 00:40:00+00:00,U1,10,2026-10-01 00:00:00+00:00,33.99
2026-10-01 00:41:00+00:00,U1,10,2026-10-01 00:00:00+00:00,40.24
2026-10-01 00:42:00+00:00,U1,10,2026-10-01 00:00:00+00:00,43.97
2026-10-01 00:43:00+00:00,U1,10,2026-10-01 00:00:00+00:00,54.07
2026-10-01 00:44:00+00:00,U1,10,2026-10-01 00:00:00+00:00,65.59
2026-10-01 00:45:00+00:00,U1,10,2026-10-01 00:00:00+00:00,75.04
2026-10-01 00:46:00+00:00,U1,10,2026-10-01 00:00:00+00:00,78.14
2026-10-01 00:47:00+00:00,U1,10,2026-10-01 00:00:00+00:00,81.59
2026-10-01 00:48:00+00:00,U1,10,2026-10-01 00:00:00+00:00,84.87
2026-10-01 00:49:00+00:00,U1,10,2026-10-01 00:00:00+00:00,97.48
2026-10-01 00:50:00+00:00,U1,10,2026-10-01 00:00:00+00:00,105.15
2026-10-01 00:51:00+00:00,U1,10,2026-10-01 00:00:00+00:00,109.15
2026-10-01 00:52:00+00:00,U1,10,2026-10-01 00:00:00+00:00,110.51
2026-10-01 00:53:00+00:00,U1,10,2026-10-01 00:00:00+00:00,127.1
2026-10-01 00:54:00+00:00,U1,10,2026-10-01 00:00:00+00:00,138.11
2026-10-01 00:55:00+00:00,U1,10,2026-10-01 00:00:00+00:00,139.46
2026-10-01 00:56:00+00:00,U1,10,2026-10-01 00:00:00+00:00,152.03
2026-10-01 00:57:00+00:00,U1,10,2026-10-01 00:00:00+00:00,164.15
2026-10-01 00:58:00+00:00,U1,10,2026-10-01 00:00:00+00:00,178.29
2026-10-01 00:59:00+00:00,U1,10,2026-10-01 00:00:00+00:00,182.73
2026-10-01 01:00:00+00:00,U1,10,2026-10-01 00:00:00+00:00,162.52
2026-10-01 01:01:00+00:00,U1,10,2026-10-01 00:00:00+00:00,153.04
2026-10-01 01:02:00+00:00,U1,10,2026-10-01 00:00:00+00:00,132.04
2026-10-01 01:03:00+00:00,U1,10,2026-10-01 00:00:00+00:00,128.08
2026-10-01 01:04:00+00:00,U1,10,2026-10-01 00:00:00+00:00,125.1
2026-10-01 01:05:00+00:00,U1,10,2026-10-01 00:00:00+00:00,124.67
2026-10-01 01:06:00+00:00,U1,10,2026-10-01 00:00:00+00:00,103.14
2026-10-01 01:07:00+00:00,U1,10,2026-10-01 00:00:00+00:00,94.23
2026-10-01 01:08:00+00:00,U1,10,2026-10-01 00:00:00+00:00,76.67
2026-10-01 01:09:00+00:00,U1,10,2026-10-01 00:00:00+00:00,68.22
2026-10-01 01:10:00+00:00,U1,10,2026-10-01 00:00:00+00:00,65.27
2026-10-01 01:11:00+00:00,U1,10,2026-10-01 00:00:00+00:00,57.08
2026-10-01 01:12:00+00:00,U1,10,2026-10-01 00:00:00+00:00,48.3
2026-10-01 01:13:00+00:00,U1,10,2026-10-01 00:00:00+00:00,47.06
2026-10-01 01:14:00+00:00,U1,10,2026-10-01 00:00:00+00:00,38.95
2026-10-01 01:15:00+00:00,U1,10,2026-10-01 00:00:00+00:00,36.01
2026-10-01 01:16:00+00:00,U1,10,2026-10-01 00:00:00+00:00,33.01
2026-10-01 01:17:00+00:00,U1,10,2026-10-01 00:00:00+00:00,30.28
2026-10-01 01:18:00+00:00,U1,10,2026-10-01 00:00:00+00:00,25.21
2026-10-01 01:19:00+00:00,U1,10,2026-10-01 00:00:00+00:00,21.99
2026-10-01 01:20:00+00:00,U1,10,2026-10-01 00:00:00+00:00,15.44
2026-10-01 01:21:00+00:00,U1,10,2026-10-01 00:00:00+00:00,10.64
2026-10-01 01:22:00+00:00,U1,10,2026-10-01 00:00:00+00:00,9.88
2026-10-01 01:23:00+00:00,U1,10,2026-10-01 00:00:00+00:00,6.69
2026-10-01 01:24:00+00:00,U1,10,2026-10-01 00:00:00+00:00,3.15
2026-10-01 01:25:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.59
2026-10-01 01:26:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.26
2026-10-01 01:27:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 01:28:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.07
2026-10-01 01:29:00+00:00,U1,10,2026-10-01 00:00:00+00:00,1.46
2026-10-01 01:30:00+00:00,U1,10,2026-10-01 00:00:00+00:00,2.28
2026-10-01 01:31:00+00:00,U1,10,2026-10-01 00:00:00+00:00,1.84
2026-10-01 01:32:00+00:00,U1,10,2026-10-01 00:00:00+00:00,2.71
2026-10-01 01:33:00+00:00,U1,10,2026-10-01 00:00:00+00:00,4.44
2026-10-01 01:34:00+00:00,U1,10,2026-10-01 00:00:00+00:00,4.87
2026-10-01 01:35:00+00:00,U1,10,2026-10-01 00:00:00+00:00,6.46
2026-10-01 01:36:00+00:00,U1,10,2026-10-01 00:00:00+00:00,8.15
2026-10-01 01:37:00+00:00,U1,10,2026-10-01 00:00:00+00:00,8.31
2026-10-01 01:38:00+00:00,U1,10,2026-10-01 00:00:00+00:00,10.66
2026-10-01 01:39:00+00:00,U1,10,2026-10-01 00:00:00+00:00,9.4
2026-10-01 01:40:00+00:00,U1,10,2026-10-01 00:00:00+00:00,11.24
2026-10-01 01:41:00+00:00,U1,10,2026-10-01 00:00:00+00:00,12.03
2026-10-01 01:42:00+00:00,U1,10,2026-10-01 00:00:00+00:00,13.47
2026-10-01 01:43:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.98
2026-10-01 01:44:00+00:00,U1,10,2026-10-01 00:00:00+00:00,16.62
2026-10-01 01:45:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.07
2026-10-01 01:46:00+00:00,U1,10,2026-10-01 00:00:00+00:00,12.06
2026-10-01 01:47:00+00:00,U1,10,2026-10-01 00:00:00+00:00,10.94
2026-10-01 01:48:00+00:00,U1,10,2026-10-01 00:00:00+00:00,8.36
2026-10-01 01:49:00+00:00,U1,10,2026-10-01 00:00:00+00:00,6.55
2026-10-01 01:50:00+00:00,U1,10,2026-10-01 00:00:00+00:00,4.69
2026-10-01 01:51:00+00:00,U1,10,2026-10-01 00:00:00+00:00,2.11
2026-10-01 01:52:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 01:53:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.61
2026-10-01 01:54:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.36
2026-10-01 01:55:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.03
2026-10-01 01:56:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 01:57:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.41
2026-10-01 01:58:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 01:59:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.32
2026-10-01 02:00:00+00:00,U1,10,2026-10-01 00:00:00+00:00,1.32
2026-10-01 02:01:00+00:00,U1,10,2026-10-01 00:00:00+00:00,2.49
2026-10-01 02:02:00+00:00,U1,10,2026-10-01 00:00:00+00:00,5.14
2026-10-01 02:03:00+00:00,U1,10,2026-10-01 00:00:00+00:00,7.51
2026-10-01 02:04:00+00:00,U1,10,2026-10-01 00:00:00+00:00,8.53
2026-10-01 02:05:00+00:00,U1,10,2026-10-01 00:00:00+00:00,11.54
2026-10-01 02:06:00+00:00,U1,10,2026-10-01 00:00:00+00:00,13.76
2026-10-01 02:07:00+00:00,U1,10,2026-10-01 00:00:00+00:00,17.48
2026-10-01 02:08:00+00:00,U1,10,2026-10-01 00:00:00+00:00,22.27
2026-10-01 02:09:00+00:00,U1,10,2026-10-01 00:00:00+00:00,28.02
2026-10-01 02:10:00+00:00,U1,10,2026-10-01 00:00:00+00:00,35.05
2026-10-01 02:11:00+00:00,U1,10,2026-10-01 00:00:00+00:00,39.17
2026-10-01 02:12:00+00:00,U1,10,2026-10-01 00:00:00+00:00,42.69
2026-10-01 02:13:00+00:00,U1,10,2026-10-01 00:00:00+00:00,47.8
2026-10-01 02:14:00+00:00,U1,10,2026-10-01 00:00:00+00:00,56.67
2026-10-01 02:15:00+00:00,U1,10,2026-10-01 00:00:00+00:00,62.86
2026-10-01 02:16:00+00:00,U1,10,2026-10-01 00:00:00+00:00,63.06
2026-10-01 02:17:00+00:00,U1,10,2026-10-01 00:00:00+00:00,61.14
2026-10-01 02:18:00+00:00,U1,10,2026-10-01 00:00:00+00:00,69.3
2026-10-01 02:19:00+00:00,U1,10,2026-10-01 00:00:00+00:00,75.13
2026-10-01 02:20:00+00:00,U1,10,2026-10-01 00:00:00+00:00,75.46
2026-10-01 02:21:00+00:00,U1,10,2026-10-01 00:00:00+00:00,73.75
2026-10-01 02:22:00+00:00,U1,10,2026-10-01 00:00:00+00:00,75.92
2026-10-01 02:23:00+00:00,U1,10,2026-10-01 00:00:00+00:00,76.87
2026-10-01 02:24:00+00:00,U1,10,2026-10-01 00:00:00+00:00,87.07
2026-10-01 02:25:00+00:00,U1,10,2026-10-01 00:00:00+00:00,89.93
2026-10-01 02:26:00+00:00,U1,10,2026-10-01 00:00:00+00:00,92.92
2026-10-01 02:27:00+00:00,U1,10,2026-10-01 00:00:00+00:00,95.75
2026-10-01 02:28:00+00:00,U1,10,2026-10-01 00:00:00+00:00,108.64
2026-10-01 02:29:00+00:00,U1,10,2026-10-01 00:00:00+00:00,125.66
2026-10-01 02:30:00+00:00,U1,10,2026-10-01 00:00:00+00:00,107.01
2026-10-01 02:31:00+00:00,U1,10,2026-10-01 00:00:00+00:00,95.97
2026-10-01 02:32:00+00:00,U1,10,2026-10-01 00:00:00+00:00,85.12
2026-10-01 02:33:00+00:00,U1,10,2026-10-01 00:00:00+00:00,70.55
2026-10-01 02:34:00+00:00,U1,10,2026-10-01 00:00:00+00:00,64.05
2026-10-01 02:35:00+00:00,U1,10,2026-10-01 00:00:00+00:00,53.63
2026-10-01 02:36:00+00:00,U1,10,2026-10-01 00:00:00+00:00,52.59
2026-10-01 02:37:00+00:00,U1,10,2026-10-01 00:00:00+00:00,47.89
2026-10-01 02:38:00+00:00,U1,10,2026-10-01 00:00:00+00:00,45.03
2026-10-01 02:39:00+00:00,U1,10,2026-10-01 00:00:00+00:00,45.76
2026-10-01 02:40:00+00:00,U1,10,2026-10-01 00:00:00+00:00,38.67
2026-10-01 02:41:00+00:00,U1,10,2026-10-01 00:00:00+00:00,31.32
2026-10-01 02:42:00+00:00,U1,10,2026-10-01 00:00:00+00:00,29.22
2026-10-01 02:43:00+00:00,U1,10,2026-10-01 00:00:00+00:00,27.26
2026-10-01 02:44:00+00:00,U1,10,2026-10-01 00:00:00+00:00,22.69
2026-10-01 02:45:00+00:00,U1,10,2026-10-01 00:00:00+00:00,19.47
2026-10-01 02:46:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.14
2026-10-01 02:47:00+00:00,U1,10,2026-10-01 00:00:00+00:00,12.7
2026-10-01 02:48:00+00:00,U1,10,2026-10-01 00:00:00+00:00,7.36
2026-10-01 02:49:00+00:00,U1,10,2026-10-01 00:00:00+00:00,4.72
2026-10-01 02:50:00+00:00,U1,10,2026-10-01 00:00:00+00:00,1.5
2026-10-01 02:51:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 02:52:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.08
2026-10-01 02:53:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.58
2026-10-01 02:54:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 02:55:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 02:56:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 02:57:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 02:58:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 02:59:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 03:00:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.46
2026-10-01 03:01:00+00:00,U1,10,2026-10-01 00:00:00+00:00,1.94
2026-10-01 03:02:00+00:00,U1,10,2026-10-01 00:00:00+00:00,1.99
2026-10-01 03:03:00+00:00,U1,10,2026-10-01 00:00:00+00:00,4.28
2026-10-01 03:04:00+00:00,U1,10,2026-10-01 00:00:00+00:00,5.05
2026-10-01 03:05:00+00:00,U1,10,2026-10-01 00:00:00+00:00,6.4
2026-10-01 03:06:00+00:00,U1,10,2026-10-01 00:00:00+00:00,7.99
2026-10-01 03:07:00+00:00,U1,10,2026-10-01 00:00:00+00:00,8.2
2026-10-01 03:08:00+00:00,U1,10,2026-10-01 00:00:00+00:00,9.35
2026-10-01 03:09:00+00:00,U1,10,2026-10-01 00:00:00+00:00,10.46
2026-10-01 03:10:00+00:00,U1,10,2026-10-01 00:00:00+00:00,11.54
2026-10-01 03:11:00+00:00,U1,10,2026-10-01 00:00:00+00:00,12.24
2026-10-01 03:12:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.83
2026-10-01 03:13:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.46
2026-10-01 03:14:00+00:00,U1,10,2026-10-01 00:00:00+00:00,16.75
2026-10-01 03:15:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.3
2026-10-01 03:16:00+00:00,U1,10,2026-10-01 00:00:00+00:00,11.3
2026-10-01 03:17:00+00:00,U1,10,2026-10-01 00:00:00+00:00,8.9
2026-10-01 03:18:00+00:00,U1,10,2026-10-01 00:00:00+00:00,7.37
2026-10-01 03:19:00+00:00,U1,10,2026-10-01 00:00:00+00:00,3.66
2026-10-01 03:20:00+00:00,U1,10,2026-10-01 00:00:00+00:00,2.13
2026-10-01 03:21:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 03:22:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 03:23:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 03:24:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.44
2026-10-01 03:25:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 03:26:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.34
2026-10-01 03:27:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 03:28:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 03:29:00+00:00,U1,10,2026-10-01 00:00:00+00:00,0.0
2026-10-01 03:30:00+00:00,U1,10,2026-10-01 00:00:00+00:00,1.32
2026-10-01 03:31:00+00:00,U1,10,2026-10-01 00:00:00+00:00,3.44
2026-10-01 03:32:00+00:00,U1,10,2026-10-01 00:00:00+00:00,4.44
2026-10-01 03:33:00+00:00,U1,10,2026-10-01 00:00:00+00:00,5.01
2026-10-01 03:34:00+00:00,U1,10,2026-10-01 00:00:00+00:00,7.63
2026-10-01 03:35:00+00:00,U1,10,2026-10-01 00:00:00+00:00,9.64
2026-10-01 03:36:00+00:00,U1,10,2026-10-01 00:00:00+00:00,12.93
2026-10-01 03:37:00+00:00,U1,10,2026-10-01 00:00:00+00:00,14.34
2026-10-01 03:38:00+00:00,U1,10,2026-10-01 00:00:00+00:00,17.92
2026-10-01 03:39:00+00:00,U1,10,2026-10-01 00:00:00+00:00,21.58
2026-10-01 03:40:00+00:00,U1,10,2026-10-01 00:00:00+00:00,23.72
2026-10-01 03:41:00+00:00,U1,10,2026-10-01 00:00:00+00:00,28.35
2026-10-01 03:42:00+00:00,U1,10,2026-10-01 00:00:00+00:00,33.34
2026-10-01 03:43:00+00:00,U1,10,2026-10-01 00:00:00+00:00,35.55
2026-10-01 03:44:00+00:00,U1,10,2026-10-01 00:00:00+00:00,41.73
2026-10-01 03:45:00+00:00,U1,10,2026-10-01 00:00:00+00:00,40.98
2026-10-01 03:46:00+00:00,U1,10,2026-10-01 00:00:00+00:00,45.17
2026-10-01 03:47:00+00:00,U1,10,2026-10-01 00:00:00+00:00,49.61
2026-10-01 03:48:00+00:00,U1,10,2026-10-01 00:00:00+00:00,49.95
2026-10-01 03:49:00+00:00,U1,10,2026-10-01 00:00:00+00:00,48.75
2026-10-01 03:50:00+00:00,U1,10,2026-10-01 00:00:00+00:00,49.44
2026-10-01 03:51:00+00:00,U1,10,2026-10-01 00:00:00+00:00,54.9
2026-10-01 03:52:00+00:00,U1,10,2026-10-01 00:00:00+00:00,56.64
2026-10-01 03:53:00+00:00,U1,10,2026-10-01 00:00:00+00:00,56.22
2026-10-01 03:54:00+00:00,U1,10,2026-10-01 00:00:00+00:00,56.91
2026-10-01 03:55:00+00:00,U1,10,2026-10-01 00:00:00+00:00,62.99
2026-10-01 03:56:00+00:00,U1,10,2026-10-01 00:00:00+00:00,64.25
2026-10-01 03:57:00+00:00,U1,10,2026-10-01 00:00:00+00:00,73.91
2026-10-01 03:58:00+00:00,U1,10,2026-10-01 00:00:00+00:00,71.09
2026-10-01 03:59:00+00:00,U1,10,2026-10-01 00:00:00+00:00,78.78
2026-11-01 00:00:00+00:00,U1,11,2026-11-01 00:00:00+00:00,1.45
2026-11-01 00:01:00+00:00,U1,11,2026-11-01 00:00:00+00:00,2.09
2026-11-01 00:02:00+00:00,U1,11,2026-11-01 00:00:00+00:00,3.31
2026-11-01 00:03:00+00:00,U1,11,2026-11-01 00:00:00+00:00,3.94
2026-11-01 00:04:00+00:00,U1,11,2026-11-01 00:00:00+00:00,7.12
2026-11-01 00:05:00+00:00,U1,11,2026-11-01 00:00:00+00:00,8.52
2026-11-01 00:06:00+00:00,U1,11,2026-11-01 00:00:00+00:00,8.9
2026-11-01 00:07:00+00:00,U1,11,2026-11-01 00:00:00+00:00,9.95
2026-11-01 00:08:00+00:00,U1,11,2026-11-01 00:00:00+00:00,11.29
2026-11-01 00:09:00+00:00,U1,11,2026-11-01 00:00:00+00:00,13.31
2026-11-01 00:10:00+00:00,U1,11,2026-11-01 00:00:00+00:00,13.67
2026-11-01 00:11:00+00:00,U1,11,2026-11-01 00:00:00+00:00,15.32
2026-11-01 00:12:00+00:00,U1,11,2026-11-01 00:00:00+00:00,16.64
2026-11-01 00:13:00+00:00,U1,11,2026-11-01 00:00:00+00:00,17.73
2026-11-01 00:14:00+00:00,U1,11,2026-11-01 00:00:00+00:00,19.18
2026-11-01 00:15:00+00:00,U1,11,2026-11-01 00:00:00+00:00,16.35
2026-11-01 00:16:00+00:00,U1,11,2026-11-01 00:00:00+00:00,14.57
2026-11-01 00:17:00+00:00,U1,11,2026-11-01 00:00:00+00:00,12.75
2026-11-01 00:18:00+00:00,U1,11,2026-11-01 00:00:00+00:00,10.53
2026-11-01 00:19:00+00:00,U1,11,2026-11-01 00:00:00+00:00,8.87
2026-11-01 00:20:00+00:00,U1,11,2026-11-01 00:00:00+00:00,6.64
2026-11-01 00:21:00+00:00,U1,11,2026-11-01 00:00:00+00:00,3.12
2026-11-01 00:22:00+00:00,U1,11,2026-11-01 00:00:00+00:00,1.51
2026-11-01 00:23:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.36
2026-11-01 00:24:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.56
2026-11-01 00:25:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.32
2026-11-01 00:26:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.73
2026-11-01 00:27:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.0
2026-11-01 00:28:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.53
2026-11-01 00:29:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.0
2026-11-01 00:30:00+00:00,U1,11,2026-11-01 00:00:00+00:00,1.56
2026-11-01 00:31:00+00:00,U1,11,2026-11-01 00:00:00+00:00,3.96
2026-11-01 00:32:00+00:00,U1,11,2026-11-01 00:00:00+00:00,6.89
2026-11-01 00:33:00+00:00,U1,11,2026-11-01 00:00:00+00:00,10.05
2026-11-01 00:34:00+00:00,U1,11,2026-11-01 00:00:00+00:00,11.65
2026-11-01 00:35:00+00:00,U1,11,2026-11-01 00:00:00+00:00,12.57
2026-11-01 00:36:00+00:00,U1,11,2026-11-01 00:00:00+00:00,14.75
2026-11-01 00:37:00+00:00,U1,11,2026-11-01 00:00:00+00:00,17.03
2026-11-01 00:38:00+00:00,U1,11,2026-11-01 00:00:00+00:00,21.45
2026-11-01 00:39:00+00:00,U1,11,2026-11-01 00:00:00+00:00,25.13
2026-11-01 00:40:00+00:00,U1,11,2026-11-01 00:00:00+00:00,29.21
2026-11-01 00:41:00+00:00,U1,11,2026-11-01 00:00:00+00:00,30.86
2026-11-01 00:42:00+00:00,U1,11,2026-11-01 00:00:00+00:00,36.02
2026-11-01 00:43:00+00:00,U1,11,2026-11-01 00:00:00+00:00,42.06
2026-11-01 00:44:00+00:00,U1,11,2026-11-01 00:00:00+00:00,44.2
2026-11-01 00:45:00+00:00,U1,11,2026-11-01 00:00:00+00:00,44.06
2026-11-01 00:46:00+00:00,U1,11,2026-11-01 00:00:00+00:00,46.23
2026-11-01 00:47:00+00:00,U1,11,2026-11-01 00:00:00+00:00,46.92
2026-11-01 00:48:00+00:00,U1,11,2026-11-01 00:00:00+00:00,48.03
2026-11-01 00:49:00+00:00,U1,11,2026-11-01 00:00:00+00:00,47.57
2026-11-01 00:50:00+00:00,U1,11,2026-11-01 00:00:00+00:00,53.72
2026-11-01 00:51:00+00:00,U1,11,2026-11-01 00:00:00+00:00,52.65
2026-11-01 00:52:00+00:00,U1,11,2026-11-01 00:00:00+00:00,57.91
2026-11-01 00:53:00+00:00,U1,11,2026-11-01 00:00:00+00:00,58.43
2026-11-01 00:54:00+00:00,U1,11,2026-11-01 00:00:00+00:00,68.47
2026-11-01 00:55:00+00:00,U1,11,2026-11-01 00:00:00+00:00,67.37
2026-11-01 00:56:00+00:00,U1,11,2026-11-01 00:00:00+00:00,75.95
2026-11-01 00:57:00+00:00,U1,11,2026-11-01 00:00:00+00:00,75.61
2026-11-01 00:58:00+00:00,U1,11,2026-11-01 00:00:00+00:00,73.76
2026-11-01 00:59:00+00:00,U1,11,2026-11-01 00:00:00+00:00,81.92
2026-11-01 01:00:00+00:00,U1,11,2026-11-01 00:00:00+00:00,71.18
2026-11-01 01:01:00+00:00,U1,11,2026-11-01 00:00:00+00:00,58.42
2026-11-01 01:02:00+00:00,U1,11,2026-11-01 00:00:00+00:00,59.93
2026-11-01 01:03:00+00:00,U1,11,2026-11-01 00:00:00+00:00,53.99
2026-11-01 01:04:00+00:00,U1,11,2026-11-01 00:00:00+00:00,50.3
2026-11-01 01:05:00+00:00,U1,11,2026-11-01 00:00:00+00:00,49.71
2026-11-01 01:06:00+00:00,U1,11,2026-11-01 00:00:00+00:00,40.85
2026-11-01 01:07:00+00:00,U1,11,2026-11-01 00:00:00+00:00,36.03
2026-11-01 01:08:00+00:00,U1,11,2026-11-01 00:00:00+00:00,36.55
2026-11-01 01:09:00+00:00,U1,11,2026-11-01 00:00:00+00:00,32.35
2026-11-01 01:10:00+00:00,U1,11,2026-11-01 00:00:00+00:00,33.08
2026-11-01 01:11:00+00:00,U1,11,2026-11-01 00:00:00+00:00,29.18
2026-11-01 01:12:00+00:00,U1,11,2026-11-01 00:00:00+00:00,29.28
2026-11-01 01:13:00+00:00,U1,11,2026-11-01 00:00:00+00:00,29.59
2026-11-01 01:14:00+00:00,U1,11,2026-11-01 00:00:00+00:00,26.49
2026-11-01 01:15:00+00:00,U1,11,2026-11-01 00:00:00+00:00,22.2
2026-11-01 01:16:00+00:00,U1,11,2026-11-01 00:00:00+00:00,19.06
2026-11-01 01:17:00+00:00,U1,11,2026-11-01 00:00:00+00:00,14.03
2026-11-01 01:18:00+00:00,U1,11,2026-11-01 00:00:00+00:00,9.17
2026-11-01 01:19:00+00:00,U1,11,2026-11-01 00:00:00+00:00,6.33
2026-11-01 01:20:00+00:00,U1,11,2026-11-01 00:00:00+00:00,4.11
2026-11-01 01:21:00+00:00,U1,11,2026-11-01 00:00:00+00:00,1.3
2026-11-01 01:22:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.0
2026-11-01 01:23:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.0
2026-11-01 01:24:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.0
2026-11-01 01:25:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.31
2026-11-01 01:26:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.0
2026-11-01 01:27:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.0
2026-11-01 01:28:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.04
2026-11-01 01:29:00+00:00,U1,11,2026-11-01 00:00:00+00:00,0.0
2026-11-01 01:30:00+00:00,U1,11,2026-11-01 00:00:00+00:00,1.44
2026-11-01 01:31:00+00:00,U1,11,2026-11-01 00:00:00+00:00,3.29
2026-11-01 01:32:00+00:00,U1,11,2026-11-01 00:00:00+00:00,4.89
